station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,Record Count
4101,E 153 St & E 157 St,8025.01,40.826677,-73.929327,71,"CREDITCARD,KEY",19,false,14,1,4,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4182,Louis Nine Blvd & Intervale Ave,8114.02,40.831998,-73.892686,71,"CREDITCARD,KEY",19,false,15,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4473,Broadway & W 220 St,8715.01,40.872412,-73.912807,71,"CREDITCARD,KEY",19,false,14,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4606,67 St & Ridge Blvd,2932.01,40.638799,-74.027472,71,"CREDITCARD,KEY",19,false,12,3,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4180,West Farms Rd & Boone Ave,8076.01,40.830025,-73.886312,71,"CREDITCARD,KEY",20,false,16,0,4,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4399,5 Ave & 66 St,2782.02,40.635679,-74.020005,71,"CREDITCARD,KEY",20,false,16,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"CREDITCARD,KEY",21,false,16,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3832,Central Ave & Weirfield St,4591.04,40.69055,-73.91181,71,"CREDITCARD,KEY",21,false,17,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4271,31 Ave & 61 St,6654.05,40.757525,-73.901614,71,"CREDITCARD,KEY",21,false,17,0,4,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4277,20 Ave & 42 St,7163.07,40.775415,-73.900063,71,"CREDITCARD,KEY",21,false,17,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4530,Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,311,"CREDITCARD,KEY",21,false,16,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"CREDITCARD,KEY",22,false,16,2,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4392,52 St & 1 Ave,3253.01,40.649292,-74.020105,71,"CREDITCARD,KEY",22,false,18,0,4,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
3398,Smith St & 9 St,4077.04,40.6746957,-73.99785768,71,"CREDITCARD,KEY",23,false,18,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3776,Central Ave & Starr Street,4792.03,40.700003,-73.92834,71,"CREDITCARD,KEY",23,false,18,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4379,34 St & 4 Ave,3492.04,40.655278,-74.003101,71,"CREDITCARD,KEY",23,false,17,2,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3779,Hart St & Wyckoff Ave,4971.01,40.704876,-73.919911,71,"CREDITCARD,KEY",24,false,20,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3865,Knickerbocker Ave & Cooper St,4582.05,40.69081,-73.90448,71,"CREDITCARD,KEY",24,false,20,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
396,Lefferts Pl & Franklin Ave,4222.02,40.680342423,-73.9557689392,71,"CREDITCARD,KEY",25,false,17,4,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,"CREDITCARD,KEY",25,false,14,7,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3387,E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,71,"CREDITCARD,KEY",25,false,20,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3850,Jefferson St & Cypress Ave,5082.08,40.70907,-73.92157,71,"CREDITCARD,KEY",25,false,20,1,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
249,Harrison St & Hudson St,5400.05,40.71870987,-74.0090009,71,"CREDITCARD,KEY",27,false,21,2,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
448,W 37 St & 10 Ave,6611.02,40.75660359,-73.9979009,71,"CREDITCARD,KEY",27,false,17,6,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3763,Wyckoff Av & Jefferson St,5051.01,40.707165,-73.923711,71,"CREDITCARD,KEY",27,false,19,4,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3664,North Moore St & Greenwich St,5470.12,40.72019521437465,-74.0103006362915,71,"CREDITCARD,KEY",29,false,22,3,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
266,Ave D & E 8 St,5506.10,40.72368361,-73.97574813,71,"CREDITCARD,KEY",30,false,26,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4380,5 Ave & 37 St,3379.03,40.652657,-74.002356,71,"CREDITCARD,KEY",30,false,26,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4416,36 St & 3 Ave,3460.02,40.655716,-74.006664,71,"CREDITCARD,KEY",30,false,26,0,4,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4415,2 Av & 37 St,3460.04,40.656326,-74.009627,71,"CREDITCARD,KEY",31,false,27,0,4,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
328,Watts St & Greenwich St,5578.02,40.72405549,-74.00965965,71,"CREDITCARD,KEY",35,false,28,3,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
302,Avenue D & E 3 St,5436.09,40.72082834,-73.97793172,71,"CREDITCARD,KEY",37,false,33,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
393,E 5 St & Avenue C,5545.04,40.72299208,-73.97995466,71,"CREDITCARD,KEY",37,false,33,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
398,Atlantic Ave & Furman St,4614.04,40.69165183,-73.9999786,71,"CREDITCARD,KEY",37,false,31,2,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
439,E 4 St & 2 Ave,5593.04,40.7262807,-73.98978041,71,"CREDITCARD,KEY",43,false,34,5,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4280,W 10 St & Washington St,5847.06,40.73342399437081,-74.00851495563984,71,"CREDITCARD,KEY",46,false,40,2,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3711,E 13 St & Avenue A,5779.09,40.72966729392978,-73.98067966103554,71,"CREDITCARD,KEY",47,false,38,5,4,0,true,false,false,"Jun 27, 2021, 12:00:00 AM",1
245,Myrtle Ave & St Edwards St,4659.02,40.69327018,-73.97703874,71,"CREDITCARD,KEY",79,false,75,0,4,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3199,Newport Pkwy,JC008,40.7287448,-74.0321082,70,"CREDITCARD,KEY",14,false,8,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3196,Riverview Park,JC057,40.7443187,-74.0439909,70,"CREDITCARD,KEY",18,false,11,2,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3255,8 Ave & W 31 St,6450.05,40.7505853470215,-73.9946848154068,71,"CREDITCARD,KEY",18,false,10,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3833,Madison St & Evergreen Ave,4560.01,40.69122,-73.91693,71,"CREDITCARD,KEY",18,false,13,0,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3755,DeKalb Ave & Franklin Ave,4528.01,40.69064807082943,-73.95746178925037,71,"CREDITCARD,KEY",19,false,10,4,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3758,George St & Wilson Ave,4906.07,40.702997,-73.92997,71,"CREDITCARD,KEY",19,false,14,0,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3883,Harman St & Seneca Ave,5002.09,40.70577,-73.91292,71,"CREDITCARD,KEY",19,false,13,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4160,Washington Ave & E 174 St,8277.03,40.843079,-73.900216,71,"CREDITCARD,KEY",19,false,14,0,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4185,Southern Blvd & E 175 St,8196.02,40.839335,-73.886445,71,"CREDITCARD,KEY",19,false,13,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4205,Crotona Park North & Prospect Ave,8236.01,40.841092,-73.892317,71,"CREDITCARD,KEY",19,false,11,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4371,30 St & 4 Ave,3564.04,40.657743,-74.001141,71,"CREDITCARD,KEY",19,false,13,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3063,Nostrand Ave & Myrtle Ave,4707.04,40.69527008,-73.95238108,71,"CREDITCARD,KEY",20,false,13,2,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3964,Brook Ave & E 148 St,7816.14,40.814383,-73.915368,71,"CREDITCARD,KEY",20,false,15,0,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4446,W 204 St & Nagle Ave,8579.03,40.863211,-73.920827,71,"CREDITCARD,KEY",20,false,14,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3498,Pleasant Ave & E 120 St,7579.01,40.7974772,-73.9311847,71,"CREDITCARD,KEY",21,false,15,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3606,49 Ave & 21 St,6128.04,40.74252,-73.948852,71,"CREDITCARD,KEY",21,false,12,4,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4201,Clay Ave & Claremont Pkwy,8225.05,40.83999,-73.90549,71,"CREDITCARD,KEY",21,false,15,1,5,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4327,21 St & 21 Ave,7314.03,40.782465,-73.914527,71,"CREDITCARD,KEY",21,false,14,2,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3205,JC Medical Center,JC011,40.71653978099194,-74.0496379137039,70,"CREDITCARD,KEY",22,false,16,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3497,Pleasant Ave & E 116 St,7450.05,40.7949879,-73.9333349,71,"CREDITCARD,KEY",23,false,14,4,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
295,Pike St & E Broadway,5270.05,40.71406667,-73.99293911,71,"CREDITCARD,KEY",24,false,16,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3454,Leonard St & Maujer St,5148.03,40.7103685423523,-73.94705951213837,71,"CREDITCARD,KEY",24,false,18,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4421,7 Ave & 40 St,3266.01,40.648169,-74.000057,71,"CREDITCARD,KEY",24,false,18,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
481,S 3 St & Bedford Ave,5235.05,40.71260486,-73.96264403,71,"CREDITCARD,KEY",25,false,15,5,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3668,Leonard St & Nassau Ave,5550.09,40.7239567849954,-73.94984364509583,71,"CREDITCARD,KEY",26,false,21,0,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
346,Bank St & Hudson St,5922.08,40.73652889,-74.00618026,71,"CREDITCARD,KEY",27,false,19,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3221,47 Ave & 31 St,6151.03,40.743,-73.93561,71,"CREDITCARD,KEY",27,false,21,1,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
536,1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,71,"CREDITCARD,KEY",29,false,20,4,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
321,Cadman Plaza E & Red Cross Pl,4821.06,40.69991755,-73.98971773,71,"CREDITCARD,KEY",39,false,31,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4045,West End Ave & W 60 St,7059.08,40.77237,-73.99005,71,"CREDITCARD,KEY",39,false,26,8,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
355,Bayard St & Baxter St,5351.03,40.71602118,-73.99974372,71,"CREDITCARD,KEY",43,false,36,1,5,1,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
376,John St & William St,5065.04,40.70862144,-74.00722156,71,"CREDITCARD,KEY",43,false,36,2,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
377,6 Ave & Canal St,5500.07,40.72243797,-74.00566443,71,"CREDITCARD,KEY",49,false,41,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3140,1 Ave & E 78 St,7020.09,40.77140426,-73.9535166,71,"CREDITCARD,KEY",57,false,49,3,5,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3679,Bergen Ave,JC095,40.722103786686034,-74.07145500183105,70,"CREDITCARD,KEY",14,false,8,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3882,Norman St & Wyckoff Ave,4654.01,40.69517,-73.90311,71,"CREDITCARD,KEY",15,false,9,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3947,E 138 St & Willow Ave,7654.04,40.804168,-73.911545,71,"CREDITCARD,KEY",18,false,10,2,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4531,Clinton St & 7 St,HB303,40.74542,-74.03332,311,"CREDITCARD,KEY",18,false,12,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3565,36 Ave & 10 St,6737.03,40.7614376,-73.9411265,71,"CREDITCARD,KEY",19,false,12,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3586,34 Ave & 13 St,6836.07,40.7638753,-73.9364848,71,"CREDITCARD,KEY",19,false,11,2,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3872,Hancock St & Wyckoff Ave,4735.16,40.6972,-73.90674,71,"CREDITCARD,KEY",19,false,13,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4028,Frederick Douglass Blvd & Harlem River Dr,8100.01,40.830702,-73.936371,71,"CREDITCARD,KEY",19,false,13,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4108,Clay Ave & E 173 St,8281.06,40.843264,-73.904867,71,"CREDITCARD,KEY",19,false,13,0,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4156,Fulton Ave & St. Paul's Pl,8152.03,40.83545,-73.90153,71,"CREDITCARD,KEY",19,false,13,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4391,52 St & 6 Ave,3084.05,40.642703,-74.009441,71,"CREDITCARD,KEY",19,false,13,0,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4525,Grand St & 14 St,HB506,40.75409,-74.0316,311,"CREDITCARD,KEY",19,false,11,2,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3822,Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641,71,"CREDITCARD,KEY",20,false,14,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4351,11 Ave & Prospect Ave,3538.09,40.65629,-73.977335,71,"CREDITCARD,KEY",20,false,13,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3756,White St & Moore St,4987.06,40.704508,-73.9351,71,"CREDITCARD,KEY",21,false,13,2,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4018,Broadway & W 131 St,7865.09,40.817555,-73.957163,71,"CREDITCARD,KEY",21,false,15,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4095,E 165 St & Jerome Ave,8130.02,40.83263,-73.925101,71,"CREDITCARD,KEY",21,false,13,2,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4323,20 Ave & 33 St,7226.03,40.779399,-73.905708,71,"CREDITCARD,KEY",21,false,15,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4343,3 Ave & 17 St,3779.02,40.666168,-73.995549,71,"CREDITCARD,KEY",21,false,15,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3824,Van Sinderen Ave & Truxton St,4161.01,40.6786,-73.90369,71,"CREDITCARD,KEY",23,false,16,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3937,E 135 St & St Ann's Ave,7687.05,40.805089,-73.918889,71,"CREDITCARD,KEY",23,false,17,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3949,Brook Ave & E 138 St,7707.08,40.807408,-73.91924,71,"CREDITCARD,KEY",23,false,15,2,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4319,31 Ave & 57 St,6621.06,40.757357,-73.904726,71,"CREDITCARD,KEY",23,false,16,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4378,Church Ave & Story St,3007.05,40.642031,-73.981073,71,"CREDITCARD,KEY",23,false,16,1,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4441,Broadway & W 192 St,8511.08,40.857994,-73.932173,71,"CREDITCARD,KEY",23,false,17,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4550,Webster Ave & Ford St,8472.08,40.85556,-73.89615,71,"CREDITCARD,KEY",23,false,17,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3676,Van Brunt St & Van Dyke St,4095.10,40.6758329439129,-74.01472628116608,71,"CREDITCARD,KEY",24,false,18,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4350,Prospect Park W & 20 St,3507.04,40.656633,-73.983864,71,"CREDITCARD,KEY",25,false,15,4,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
372,Franklin Ave & Myrtle Ave,4715.01,40.694546087246025,-73.95801365375519,71,"CREDITCARD,KEY",27,false,18,3,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3102,Driggs Ave & Lorimer St,5481.04,40.72179134,-73.9504154,71,"CREDITCARD,KEY",27,false,20,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3417,Baltic St & 5 Ave,4208.11,40.6795766,-73.97854971,71,"CREDITCARD,KEY",27,false,20,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4222,River Ave & E 151 St,7967.04,40.822217,-73.928939,71,"CREDITCARD,KEY",27,false,20,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4269,Broadway & 51 St,6545.07,40.754164,-73.908906,71,"CREDITCARD,KEY",27,false,20,1,6,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4376,Church Ave & McDonald Ave,3090.06,40.642809,-73.979239,71,"CREDITCARD,KEY",29,false,21,2,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
511,E 14 St & Avenue B,5736.09,40.72938685,-73.97772429,71,"CREDITCARD,KEY",31,false,24,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3403,4 Ave & 9 St,3955.05,40.6705135,-73.98876585,71,"CREDITCARD,KEY",31,false,25,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
319,Fulton St & Broadway,5175.08,40.711066,-74.009447,71,"CREDITCARD,KEY",33,false,22,5,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3075,Division Ave & Marcy Ave,5084.03,40.70708701,-73.95796783,71,"CREDITCARD,KEY",33,false,27,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
304,Broadway & Battery Pl,4962.01,40.70463334,-74.01361706,71,"CREDITCARD,KEY",34,false,21,7,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3407,Union St & Nevins St,4143.03,40.67909799721684,-73.98765474557877,71,"CREDITCARD,KEY",35,false,27,2,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3347,Van Brunt St & Wolcott St,4095.03,40.6773429,-74.01275056,71,"CREDITCARD,KEY",36,false,29,1,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3374,Central Park North & Adam Clayton Powell Blvd,7617.07,40.799484,-73.955613,71,"CREDITCARD,KEY",36,false,27,3,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3727,Frost St & Meeker Ave,5371.07,40.71766197083994,-73.94880026578903,71,"CREDITCARD,KEY",38,false,32,0,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
330,Reade St & Broadway,5247.10,40.71450451,-74.00562789,71,"CREDITCARD,KEY",42,false,33,3,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
301,E 2 St & Avenue B,5515.02,40.72217444,-73.98368779,71,"CREDITCARD,KEY",58,false,48,4,6,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4624,Ryer Ave & E 182 St,8494.06,40.8558,-73.89956,71,"CREDITCARD,KEY",7,false,0,0,7,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
3267,Morris Canal,JC072,40.7124188237569,-74.03852552175522,70,"CREDITCARD,KEY",14,false,7,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3910,Greene Ave & Grandview Ave,5106.04,40.709697,-73.907856,71,"CREDITCARD,KEY",17,false,10,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3094,Graham Ave & Withers St,5403.04,40.7169811,-73.94485918,71,"CREDITCARD,KEY",18,false,11,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3220,5 Corners Library,JC018,40.734961020009514,-74.0595030784607,70,"CREDITCARD,KEY",18,false,11,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4513,Tiebout Ave & E 184 St,8510.02,40.858498,-73.89637,71,"CREDITCARD,KEY",18,false,11,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3921,Willis Ave & Bruckner Blvd,7691.05,40.805701,-73.925177,71,"CREDITCARD,KEY",19,false,11,1,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3952,E 141 St & Jackson Ave,7703.14,40.806896,-73.911837,71,"CREDITCARD,KEY",19,false,12,0,7,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4366,Albemarle Rd & McDonald Ave,3166.03,40.645074,-73.979681,71,"CREDITCARD,KEY",20,false,13,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4445,10 Ave & W 204 St,8579.09,40.862638,-73.92006,71,"CREDITCARD,KEY",20,false,13,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4526,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,311,"CREDITCARD,KEY",20,false,12,1,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4288,Steinway St & 21 Ave,7137.04,40.774798,-73.903787,71,"CREDITCARD,KEY",21,false,13,1,7,0,true,true,true,"Jun 26, 2021, 12:00:00 AM",1
4352,McDonald Ave & Vanderbilt St,3394.03,40.651654,-73.981231,71,"CREDITCARD,KEY",21,false,14,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3456,Jackson St & Leonard St,5332.10,40.71638031973561,-73.94821286201477,71,"CREDITCARD,KEY",22,false,13,2,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3070,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,"CREDITCARD,KEY",23,false,13,3,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3551,3 Ave & E 112 St,7543.15,40.795508,-73.941606,71,"CREDITCARD,KEY",23,false,14,2,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4030,Courtlandt Ave & E 157 St,7979.01,40.822267,-73.916792,71,"CREDITCARD,KEY",23,false,15,1,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4249,E 170 St & Webster Ave,8156.03,40.83617913677475,-73.90730146322765,71,"CREDITCARD,KEY",25,false,12,6,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
436,Hancock St & Bedford Ave,4255.05,40.68216564,-73.95399026,71,"CREDITCARD,KEY",27,false,18,2,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
545,E 23 St & 1 Ave,5929.01,40.736502,-73.97809472,71,"CREDITCARD,KEY",27,false,18,2,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3346,Berkeley Pl & 7 Ave,4051.01,40.675146838709786,-73.97523209452629,71,"CREDITCARD,KEY",29,false,22,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
503,E 20 St & Park Ave,6055.08,40.73827428,-73.98751968,71,"CREDITCARD,KEY",31,false,21,3,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4514,President St & 4 Ave,4101.17,40.676757,-73.983262,71,"CREDITCARD,KEY",31,false,23,1,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3420,Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695,71,"CREDITCARD,KEY",35,false,28,0,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4233,2 Ave & E 29 St,6122.09,40.741723510974715,-73.97809267044067,71,"CREDITCARD,KEY",39,false,28,4,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
415,Pearl St & Hanover Square,4993.02,40.7047177,-74.00926027,71,"CREDITCARD,KEY",46,false,32,7,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3467,W Broadway & Spring St,5569.06,40.72494672359416,-74.00165855884552,71,"CREDITCARD,KEY",46,false,35,4,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3232,Bond St & Fulton St,4479.06,40.68962188790333,-73.98304268717766,71,"CREDITCARD,KEY",47,false,38,2,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3419,Douglass St & 4 Ave,4175.14,40.6792788,-73.98154004,71,"CREDITCARD,KEY",51,false,33,11,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
2000,Front St & Washington St,4936.01,40.70255088,-73.98940236,71,"CREDITCARD,KEY",57,false,48,2,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4339,Forsyth St	& Grand St,5382.07,40.71779817737835,-73.99316132068634,71,"CREDITCARD,KEY",63,false,53,3,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
257,Lispenard St & Broadway,5391.06,40.71939226,-74.00247214,71,"CREDITCARD,KEY",79,false,69,3,7,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3269,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,70,"CREDITCARD,KEY",14,false,6,0,8,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3275,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,70,"CREDITCARD,KEY",14,false,6,0,8,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3483,Montgomery St,JC099,40.71942,-74.05099,70,"CREDITCARD,KEY",14,false,6,0,8,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3612,30 Ave & 21 St,6996.01,40.7703743,-73.9286078,71,"CREDITCARD,KEY",15,false,7,0,8,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
3849,Suydam St & St. Nicholas Ave,5043.06,40.70636,-73.91945,71,"CREDITCARD,KEY",17,false,9,0,8,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
4019,St. Ann's Av & Bruckner Blvd,7657.03,40.803399,-73.919763,71,"CREDITCARD,KEY",17,false,7,2,8,0,true,true,true,"Jun 27, 2021, 12:00:00 AM",1
